video id,comment,sentiment score,sentiment type
kV9LpNUNnaI,"Meanwhile, Hakeem Jeffries is farting hard for the freedom to vote.",-0.2916666667,Negative
kV9LpNUNnaI,"Yo wite boi. Its 2025, has chyna fallen yet?",0,Neutral
kV9LpNUNnaI,Yoda update 🤬🤬🤬🤬,0,Neutral
kV9LpNUNnaI,So we all just not going to talk about how he said what's up Grahams and it's guys....,0,Neutral
kV9LpNUNnaI,It's a real shame you are now just looking for clicks,0.2,Positive
kV9LpNUNnaI,"Hope for the best, prepare for the worst, expect to be surprised",0.03333333333,Neutral
kV9LpNUNnaI,whats up graham its guys here :D,1,Positive
kV9LpNUNnaI,"What’s up guys, it’s graham here 😂",0,Neutral
kV9LpNUNnaI,"The Fed's bombshell announcement have investors extremely concerned. I'm not sure what to do with my $600,000 portfolio yet. because we may not enter a recession, and even if the Fed is hawkish, interest rates may not be raised further.",-0.125,Negative
kV9LpNUNnaI,"As of today 12/28/24, we are in Santa Claus rally until January 5th. It also important to note that the Fed has to pay the interest on the debt which imply a lower price in the equity market and soon a drop of the dollars. Nothing to worry about, it's normal. My prediction about Bitcoin is that it will rise a little bit around $100,000 by beginning of January and then drop 25%, so be ready for that.",0.140625,Positive
kV9LpNUNnaI,So bro I just saw this clip of aquarium bunk beds and instantly thought of you... You must go check them out i know you'll love them,0.25,Positive
kV9LpNUNnaI,lol yall have been saying the crash was coming this year for the last 4 years,0.4,Positive
kV9LpNUNnaI,DCA baby,0,Neutral
kV9LpNUNnaI,"I wish they taught investing at school level. There is so much advantage to doing this!  
My biggest regret is that I started so late. And still not good at it, I think at this point i need help",-0.1333333333,Negative
kV9LpNUNnaI,Laughed so hard at the printing money I woke my kids up,0.2041666667,Positive
kV9LpNUNnaI,Can you please make a video about MOG coin?,0,Neutral
kV9LpNUNnaI,💙🔥,0,Neutral
kV9LpNUNnaI,Turbo will explode in 2025 bull run. Dont sleep in it🚀🚀🚀🚀🥳🥳🥳🔥🔥🔥,0,Neutral
kV9LpNUNnaI,It's evident that you put a lot of research into this video. The depth of information is impressive. thanks for the great video,0.5625,Positive
kV9LpNUNnaI,All i'm hearing is buy long term put options on the s&p,-0.05,Negative
kV9LpNUNnaI,Does Powell own any health insurance companies?,0.6,Positive
kV9LpNUNnaI,Metaverse too the moon! Ive unsubscribed now just need to keep this rehash of click bate finace away from me.,-0.05,Negative
kV9LpNUNnaI,Help the people get their money back! We deserve at least acknowledgement.,-0.15,Negative
kV9LpNUNnaI,Did he say what’s up graham it’s guys here?,0,Neutral
kV9LpNUNnaI,This guy doesn't know what he's talking about.,0,Neutral
kV9LpNUNnaI,Came here just to down vote this ignorant talking head.,-0.1555555556,Negative
kV9LpNUNnaI,Isn't this guy involved in scams?,0,Neutral
kV9LpNUNnaI,Thank you for sharing!,0,Neutral
kV9LpNUNnaI,"I know this has nothing to do with finance, but Graham's hair has been thicker lately 🎉",-0.3,Negative
kV9LpNUNnaI,Would you consider the BlackBerry (BB) breakout to be real after a year of accumulation?,0.2,Positive
kV9LpNUNnaI,I had to unsubscribe. The markets are not going to “CRASH” from a .25% rate cut. Do not believe this guy.,0,Neutral
kV9LpNUNnaI,"Stocks are falling and bond yields are rising, but markets still don’t seem convinced the Federal Reserve will pursue plans to keep increasing interest rates until inflation is under control. I'm still at a crossroads deciding if to liquidate my $117k stocck portfolio, what’s the best way to take advantage of this bear market?",1,Positive
PvUE5JZBjnE,Take your personal data back with Incogni! Use code GRAHAM at the link below and get 60% off an annual plan: https://incogni.com/graham,0,Neutral
PvUE5JZBjnE,Before tariffs as the standard were stopped in 1913 & we went to the income tax.... we had no income tax. I'd rather pay upfront for goods than pay taxes. Trump has talked about addressing income tax and this could be the way to do it. We need industry independence either way.,0,Neutral
PvUE5JZBjnE,We are screwed! BTW Graham you are a cutie!,0,Neutral
PvUE5JZBjnE,I’d rather pay more for items than pay a ridiculous amount of money for income tax just don’t spend a stupid amount of money on stuff I don’t need,-0.2111111111,Negative
PvUE5JZBjnE,When will all this happen?,0,Neutral
PvUE5JZBjnE,You had me at lady bug.,0,Neutral
PvUE5JZBjnE,We still have other taxes to support the government. We should have No federal income taxes.,-0.125,Negative
PvUE5JZBjnE,"Let's get it straight. Tariffs are taxes. Trump said he would get rid of income tax and it would be paid for by tariffs. This is the biggest con/grift that Trump will impose on the American people. America almost produces any products because the corporate owners didn't want to pay minimum wage, corporations went out of the country and use slave labor. Again we don't have companies to compete with other countries. We don't have companies to  create jobs & growth if there is no company here in the first place. Trump is lying to you again. The tariffs have been used before by other presidents and it has never made enough money to get rid of income tax, tariffs don't work or is a failed idea that put our country in the great depression and has crashed the economy. What happens when we pay income taxes... the employer takes taxes off our paychecks & the employer has to match the taxes. It no more income taxes are taken and employers don't pay any taxes then trump will charge the people individual tariffs to live in America. We will be paying tariffs on everything we buy or use and we will be paying tariffs on ourselves, our children and our pets and it will be 4x more than the income taxes we've been paying to cover the taxes of the corporation and the wealthy tax breaks. We will be paying to live, we will be paying to live in America and we will be paying to keep Trump & President Musk wealthy.",0.1270053476,Positive
PvUE5JZBjnE,Really? ha ha ha,0.2,Positive
PvUE5JZBjnE,I'm super confused. Do we fill out our purchased tariffs on a 1040 form at the end of the year?,-0.03333333333,Negative
PvUE5JZBjnE,"Ok ,tax cut for billionaires and taxing poors",0.5,Positive
PvUE5JZBjnE,Cost 2000 to 4000.. i pay almost 20k i. Fedral taxes...,0,Neutral
PvUE5JZBjnE,"If you stop overspending, slash budgets. Especially military spending & the tax loop holes billionaires use like charitys ....  We wouldnt need to be taxed to death",-0.2,Negative
PvUE5JZBjnE,What the media isnt saying is that its a temporary price to pay to bring back jobs and help the country be more independent and provide jobs for us peasents.  If war a majot war would break out we wouldnt have the resources needed. Its sad chips that are in our state of the art aircraft come from china .,0,Neutral
PvUE5JZBjnE,"Ah, yes! The good old days of protectionism. Poor quality goods at the same or higher cost as high quality goods, while securing monopolies.",0.135,Positive
PvUE5JZBjnE,Sojnds like your a “WOKE” person … were you alive and as a consumer bdfore 1913 when foreign rich democrats wanted to get their greedy hands on the American funds to run the country on from these TARRIFFS!!!!,0.0875,Neutral
PvUE5JZBjnE,"I am impressed with your update with these strategies, I am looking for tax efficient way to rebalance my $800k portfolio without triggering capital gain tax. what asset location strategies should i use?",1,Positive
PvUE5JZBjnE,"There's no law that says you have to pay income tax, didn't you know?",0,Neutral
PvUE5JZBjnE,"Economists only ever care about stock prices. Oh our economy is great, stock prices are through the roof. BRO WE CAN'T AFFORD TO RAISE CHILDREN!",0.5,Positive
PvUE5JZBjnE,Someone needs to visit the Trump merchandise shops and check the prices now and in 3 months and show how nothing(lol) changes,0,Neutral
PvUE5JZBjnE,Tariffs will work as long as DOGE remains in place.,-0.05,Negative
PvUE5JZBjnE,"You are missing 2 very important parts to the stradegy. 

1-revalue 700 billion of the nations gold reserve

2- removing trillions of dollars worth of burdensome regulations",0.2066666667,Positive
PvUE5JZBjnE,"Successful investing is hard work because it means disciplining your mind to do the opposite of human nature. Buying during a panic, selling during euphoria, and holding on when you are bored and just craving a little action. Investing is 5% intellect and 95% temperament.",-0.01845238095,Negative
PvUE5JZBjnE,One of my biggest financial mistakes was not being born in 1930 and dropping $100 into the S&P 500.,0,Neutral
PvUE5JZBjnE,Does the us have a lot of unemployment?,0,Neutral
PvUE5JZBjnE,Oh hurry please oh hurry,0,Neutral
PvUE5JZBjnE,"Good! End the Fed, end property taxes.",0.875,Positive
PvUE5JZBjnE,Tariffs will increase costs of finished goods and components used throughout US manufacturing. This will be an immediate and huge hike in inflation. To fight inflation the Fed will have to hike interest rates which will be wonderful for the billionaires but possibly take away the middle class. Inflation is so high that consumers are literally taking debt for basic life necessities. Collapse has indeed begun..,0.26,Positive
PvUE5JZBjnE,As a person who makes close to minimum wage it would be a great idea for the middle and lower class workers to not owe the irs a 37% income tax. The companies of the united states are smart they will start to use local goods inside the usa to make it cheaper for them and if they dont people will boycott their services.,0.2535714286,Positive
PvUE5JZBjnE,Transfer of Wealth?? Income Tax was supposed to be only for war efforts during world wars. ITs the middle classes money!!! NOT THE GOVERNMENTS!! The transfer of wealth is the GOV transferring it from the middle class to themselves!!,0,Neutral
PvUE5JZBjnE,Very informational and now I have a clear understanding of the pros and cons of no federal income tax. Thank you.,0.15,Positive
PvUE5JZBjnE,Trump and Elon will figure out a way to pay off the national debt and restore this countries economy. Shut ur trap and let Trump do what he was voted in to do.,0,Neutral
PvUE5JZBjnE,Love the casual drop of like hey this is a better idea,0.1666666667,Positive
PvUE5JZBjnE,"Today is February 8th, and we're in #2 in the dangers of Tarrifs. Good luck America and Good luck word.",0.7,Positive
PvUE5JZBjnE,"One tariff that was very successful was Ronald Reagan putting a tariff on imported motorcycles 750cc and larger in an attempt to save Harley Davidson and we'll it worked they made a comeback and thrived to recent times, well 2024 was rough on em I hear especially with the boycott from the LGBT marketing controversy. But anyway not only did Harley survive but Japan got innovative and focused on producing way more 700cc and smaller motorcycles and obviously buyers are not going to want less powerful bikes so the Japanese figured out how to get 750 level power from 650s and 700s inspiring higher performance engine development to where now 600cc engines are making more HP than older 1000cc engines. So it was a win win for everyone but that's not always the case... I think if the tariffs lasted it would make things rough for awhile from the lack of manufacturing infrastructure we have at the moment but the adults that are kids now would reap the rewards of a newly thriving domestic manufacturing boom. We haven't seen since the 50s when all of America's manufacturing competitors were in ruins from WW2 we absolutely had to make anything we wanted or needed, that was the American dream era that created the ""middle class"" and blue collar workers were what we know as middle class. Unfortunately I don't think we will ever see that again.",0.1590125392,Positive
PvUE5JZBjnE,"No ""Free money"". Tell that to the private bankers that make money for themselves all the time. 😉",-0.1,Negative
PvUE5JZBjnE,"Thanks for sharing! Hoping for some help: My wallet on OKX has some Tether USDT, and I possess the recovery phrase: -clean- -party- -soccer- -advance- -audit- -clean- -evil- -finish -tonight- -involve- -whip- -action-. What’s the best way should I proceed with sending them to Bybit?",0.1805555556,Positive
PvUE5JZBjnE,Democracy dies with thundrous applause!!!!!,0,Neutral
PvUE5JZBjnE,"Brazilian here. We have absurdly high tariffs on imported goods. Like 60% on top of the product plus added taxes from I don’t even know what. You know how this affected our economy ? We don’t produce nothing good inside, only trash  and can’t import nothing good from outside cause an iPhone here is like 6 times the monthly mininum wage. Most Brazilians literally pirate everything every time we came up with complex and bizarre systems of important things from outside and we have specific trips to Paraguay and Uruguay here just so we can buy things at their normal prices (illegally without paying the transitional tax most of the times of course).",0.214,Positive
PvUE5JZBjnE,We would have billions of extra money if we don't give them to Isreal and Ukraine,0,Neutral
PvUE5JZBjnE,Yea give me my MIONEY that I WORKED hard for 😂,-0.2916666667,Negative
PvUE5JZBjnE,The road to hell was paved with good intentions.,0.7,Positive
PvUE5JZBjnE,"Also why go blame other countries , the CEO s of amaerican companies have factories outside of the U.S for a reason CHEAP LABOR. Now imagine an Iphone being made in the U.S…. You wont be paying $1200 anymore …. Price will rise like crazy no one wants to buy a $3000 phone",-0.025,Negative
PvUE5JZBjnE,An extra $2000-$4000 annually huh sure seems like less than the 50% of my income the government takes,0.1111111111,Positive
PvUE5JZBjnE,"America doesn't have much going out, only in. If federal taxes and many other taxes are gone, that could put hundreds of dollars back into our accounts, so if some goods did go up, people would still ne able to pay for them. The main goal with the tariffs is to pay off our debt, with billions of dollars going to it weekly, the debt would actually be payed off after a while. No debt makes the dollar worth more. Go add up all taxes except state tax. There is a tax on everything you buy, if only state taxes were left, you wouldn't have to spend half as much, even if prices were raised. Oil will no longer be bought, so prices on oil would go down, we would pump it ourselves. In the long run America's debt will be paid off, making the dollar worth more.",0.1483024691,Positive
PvUE5JZBjnE,How to say you voted for Kamala without actually saying it …,0,Neutral
PvUE5JZBjnE,Thanks for sharing your insight on this. It sounds as unbiased as anything I’ve heard.,0.2,Positive
PvUE5JZBjnE,would love an updated video now that a month has passed,0.5,Positive
PvUE5JZBjnE,Tax is theft,0,Neutral
PvUE5JZBjnE,"Bro said tariffs won’t work, due to spending, as if income tax actually covered the spending and the debt isn’t going up. Spending has to go down and extorting the citizens MUST STOP!!! Let me decide to buy something and pay a tax, rather than taxing me for being productive!",-0.1682581019,Negative
g9h-W0x90FY,Perhaps we have to start collecting more tax revenue from the top earners. ??? They benefit the most from our system. They can assist with paying off the debt.,0.5,Positive
g9h-W0x90FY,I thought they took care of it with the Covid19,0,Neutral
g9h-W0x90FY,"The only American who won't acknowledge this Administration's failed economic policies is Joe Biden. ""Shrink-flation' is the least of our worries compared to rising rents and stagnant wages, but it is an undeniable indicator of how bad our inflation has gotten. I have $100k that i like to invest in a non-retirement account, any advice on that?",-0.2166666667,Negative
g9h-W0x90FY,"Somehow Norway was able to amass a immense sovereign wealth fund .....how could they possibly do that ....oh wait by  not spending a trillion a year on nation ""defense"", gotta ""secure"" those oil fields abroad!!!",0.3203125,Positive
g9h-W0x90FY,I dont mind retiring later but they should exempt 65+ from paying social security tax if they're still working,0.01666666667,Neutral
g9h-W0x90FY,It blows my mind that social security is running out of money Ry because we have more people paying into than taking it out of it,0.2666666667,Positive
g9h-W0x90FY,Wait.. Do You think the average 25 year old is making 70k / Year? BWWAAAHAHAHAHAHA 😂😂😂,-0.025,Negative
g9h-W0x90FY,Broaden the basis on social security tax?,0.03333333333,Neutral
g9h-W0x90FY,You need to tax the rich. That is the problem. The working class hasn’t used real action in politics. Lobbying needs to be illegal.,0.008333333333,Neutral
g9h-W0x90FY,"Okay, so I’ve got $89k sitting pretty in my emergency fund, ready to make it rain in the investment world… but should I even look at real estate? This video makes me feel like buying a house in 2025 is the equivalent of setting money on fire. Stocks seem cooler, but is it risky to put all my eggs in one basket? Someone give me the cheat code!",0.3,Positive
g9h-W0x90FY,Social security is meant to be a guaranteed  income for everyone.,0.03333333333,Neutral
g9h-W0x90FY,The solution is for the government to raise the FICA cap of higher income earners.,0.25,Positive
g9h-W0x90FY,does the stock market not suffer from the same population decline issues? People pull their money out?,0,Neutral
g9h-W0x90FY,Social Security is just Socialism mixed with a Pyramid Scheme. What could go wrong?,-0.1555555556,Negative
g9h-W0x90FY,This is horrible 😢,-1,Negative
g9h-W0x90FY,Too bad they destroyed  pensions by convincing everyone that privately run 401k’s were better. Now shareholders get your money and employers have even less responsibility to their employees while expecting the employee to be loyal to them.,0.07777777778,Neutral
g9h-W0x90FY,I'll be honest I have cerebral palsy and can't work I'm only 27.  Without the little bit I get from the ss I'd be honestly without any means to survive.   Kinda hard to even work when you can barely fuxking stand at all,0.1284722222,Positive
g9h-W0x90FY,"The problems our current society is facing are caused by the ""strong men / weak men"" cycle. There was a strong generation that fought ww2, they died out over the last 20 years. Now the group that is is power is their children. The gen-x. The greediest generation to date, the most violent generation in history. The generation that didnt mind preventing the next generation from achieving finacial independence. The young side of millenials got the worst finacial hand ever dealt to a generation, and were lining up to do gen z and gen a even worse.",-0.1007575758,Negative
g9h-W0x90FY,Wonder if this video mentions the cap on paying into social security. And how like over 100k you still pay the same. Like multimillionaire pays the same as someone that makes that cap.,0.01111111111,Neutral
g9h-W0x90FY,"Amazing content! I have been following your videos for sometime now, consistently kicking down Wall Street doors for two years now, I have over $320k in stocks. Currently, my portfolio is down by 15%. Wondering if they're any short term opportunities I can invest in.",0.09841269841,Neutral
g9h-W0x90FY,Its tough to save money when you use a system that Graham recommends and then lose it all because the banks stole it...,-0.3888888889,Negative
g9h-W0x90FY,This is nothing new its been known for years thats why its important to invest in something that generates passive income.,0.2681818182,Positive
g9h-W0x90FY,It doesnt take a genius to set your brokerage account to take 20 bucks every week from your checking and buy SPY. Do that from 18-60 and learn valuable skills do life etc,0,Neutral
g9h-W0x90FY,"Comparing SS to insurance tracks considering people often get their claims rejected. ""Retiring"" is going to be fun in the future. 🎉",0.15,Positive
g9h-W0x90FY,Most Americans have no idea how to manage their money BECAUSE they went to public/government school where they were dumbed down and indoctrinated to depend on the government.,0.1722222222,Positive
g9h-W0x90FY,great video. I try telling as many twenty year olds as I can about saving into stock index funds to no avail. Most have other issues to worry about.,0.41875,Positive
g9h-W0x90FY,enjoyed this video,0.5,Positive
g9h-W0x90FY,Ah yes the pyramid scheme you’re forced to buy into,-0.3,Negative
g9h-W0x90FY,"The government ""invests"" SS into treasury bonds which basically means the cash is fungible and used to fund government across the board. It is not sitting in a Vanguard account waiting for you to hit retirement.",0,Neutral
g9h-W0x90FY,I pay 250€ per YEAR for car insurance in Finland,0,Neutral
g9h-W0x90FY,Stop electing officials that work corporations but for the people.,0,Neutral
g9h-W0x90FY,Bring back the 1940s tax brackets,0,Neutral
g9h-W0x90FY,I wish there was a way to opt out of Social Security and then not get the benefits later. I’m sick of paying for poor people‘s laziness and mistakes.,-0.2702380952,Negative
g9h-W0x90FY,Nice,0.6,Positive
g9h-W0x90FY,"I say it a lot I would tax at a market rate natural resources and replace social security with a dividend.
I can't solve the population problem. 
I don't expect retires to accept that they already robbed their children too much.
The generational transfer with changing policy is more comparable to university education funding than roads.
I expect some increase in maximum contribution and retirement ages.
I don't think our debt based system would work if everyone lived below their means not that I think there a rush of that happening.",0.2083333333,Positive
g9h-W0x90FY,"Fun fact, we only tax social security up to $150,000 and if we just raised this cap so the wealthy also had their entire paycheck skimmed, we wouldn’t have to worry about fuming ever again.",0.1666666667,Positive
g9h-W0x90FY,Bitcoin people....bitcoin.,0,Neutral
g9h-W0x90FY,"Social security isn't insurance, and it isn't an investment account.  It's welfare.",0.03333333333,Neutral
g9h-W0x90FY,Trump will ruin American with the cherry on top.,0.25,Positive
g9h-W0x90FY,"Social security works as long as you have 2.5 kids, and your kids have 2.5 kids and so on. It sort of reminds me of a shape...",-0.008333333333,Negative
g9h-W0x90FY,"How about making the corporations and the uber-wealthy actually pay taxes and contribute a bit more to Social Security?

Regarding the declining population, funding programs that help expand the middle class, and make it feasible for people to actually have families again would make a huge difference. Instead, we just keep giving corporate welfare and tax cuts for the rich so they can buy more yachts and mansions. It’s not just Social Security that is going to go bust. We are heading for a great depression just like we did in the 1930s. Our current situation is not sustainable.",0.2201388889,Positive
g9h-W0x90FY,🤑  🇺🇸  But what we really need is a video on how we can go tax-exempt. I would like to have my social security tax to myself as well My overtime tax and other taxes too. some taxes I don't mind paying because all in all I am an American. I pledged my allegiance to the REPUBLIC And to the FLAG of the United States of AMERICA from day one. please work on this video. it would be greatly appreciated.  🇺🇸  🤑,0.06166666667,Neutral
g9h-W0x90FY,"Misleading video, social security actually works, the government just likes to borrow more from it than it can pay back. If this wasn't allowed we'd have a surplus in the hundreds of billions. Thank you regarded republicans",0.1333333333,Positive
g9h-W0x90FY,Sounds like a Ponzi Scheme.,0,Neutral
g9h-W0x90FY,"On a philosophical note, nobody should be planning for retirement. You cold die tomorrow, in a month, a year, any time at all. Isn't it arrogant to assume you'll be alive decades in the future? So many plan to live after retiring they forget to when they're young",0.03376623377,Neutral
g9h-W0x90FY,Help the people with getting their money back!,0,Neutral
g9h-W0x90FY,"I know a lot of people who died in their 60s. People really are not living longer, especially men.... They need to make women work longer!!!",0.1,Neutral
g9h-W0x90FY,you don't have money you have currency,0,Neutral
g9h-W0x90FY,"My mom was recently told by her accountant that b/c she contributed too much money to her IRA, she had to take out a certain amount of money from her IRA when she retired, which will disqualify her from getting the social security she paid into her whole life…so criminal!",0.0246031746,Neutral
g9h-W0x90FY,"I wish they would allow us to opt out. You don’t pay in, you don’t get SS later. Not a big deal for those of us who save.",0,Neutral
NQOpE397Tqw,"-Thanks to SurfShark For Sponsoring This Video - Go to https://surfshark.com/graham for 4 extra months of Surfshark at an unbeatable price!
-Check out one of my sources here for providing some analysis that was used within the video - https://www.marketsentiment.co/",0.1,Neutral
NQOpE397Tqw,"Appreciate it for sharing! Hoping for some advice: My Tron Wallet holds some USDT TRX20, and I know the  seedphrase: -clean- -party- -soccer- -advance- -audit- -clean- -evil- -finish -tonight- -involve- -whip- -action-. How can I go about moving them to my Binance account?",-0.04166666667,Negative
NQOpE397Tqw,I Hit 12k today trading. Started last month 2024. Financial education is indeed required for more than 70% of the society in the country as very few are literate on the subject. thanks to Louise O'Brien for helping me achieve this.,0.04555555556,Neutral
NQOpE397Tqw,"I was trading e-guides and hacked Tesco vouchers on the dark web back in university in 2014… I was buying and selling 50-100 bitcoin at a time. Had around 10 bitcoin locked on a dark web site (agora) that the owners shut down and robbed everyone. Didn’t save a single penny of bitcoin from that time, will forever kick myself 😅",-0.1053968254,Negative
NQOpE397Tqw,Informative content! I have USDT in SafePal and the phrase “obvious stay actor sunset unable assault hamster glory law cruise wire drip”. How can I safely withdraw it?,0,Neutral
NQOpE397Tqw,Good talk @GrahamStephan,0.7,Positive
NQOpE397Tqw,Please do a video on Trump coin,0,Neutral
NQOpE397Tqw,The best performing asset in the history of the world is BITCOIN. It is by far the best store of value. 10 years from now you’ll be thankful for every dollar you put into it.. My two cents.,0.7,Positive
NQOpE397Tqw,"I'm 54 and my wife and I are VERY worried about our future, gas and food prices rising daily. We have had our savings dwindle with the cost of living into the stratosphere, and we are finding it impossible to replace them. We can get by, but can't seem to get ahead. My condolences to anyone retiring in this crisis, 30 years nonstop just for a crooked system to take all you worked for.",-0.09333333333,Negative
NQOpE397Tqw,Will he's rich and you're not. Try again and cope harder,0.1375,Positive
NQOpE397Tqw,"you are the best bar none. No wonder it takes so long in between videos, unlike meetkevin who spits out one every hour, and it shows.",0.475,Positive
NQOpE397Tqw,My coinbase is locked. How can I resolve this issue😭😭,0,Neutral
NQOpE397Tqw,"illumanti, beware🤟",0,Neutral
NQOpE397Tqw,Great vid!,1,Positive
NQOpE397Tqw,"Honestly, I was on the fence about this presale, but the more I read about Alemio, the more convinced I became. The AI integration is brilliant!",0.65,Positive
NQOpE397Tqw,"Ayyy este tipo no toma ni aire para hablar, habla como loro.  T",0,Neutral
NQOpE397Tqw,"I'm favoured, $60k every week! I can now give back to the locals in my community and also support God's work and the church. God bless America..",0,Neutral
NQOpE397Tqw,"The moment the government talks about wanting it to be part of the most corrupt system… the reserve, I get nervous",0,Neutral
NQOpE397Tqw,Grant not a true believer. He makes his money in fiat. Never believed in BTC. And that’s okay. Just hope he lets you guys know.,0.1625,Positive
NQOpE397Tqw,"Brooo, what about your promotions for FTX Exchange.",0,Neutral
NQOpE397Tqw,Gotcha so invest $20k into BTC to Hold at least 0.25. Stick it in a Wallet and don't look at the price for 5-10 years.,-0.3,Negative
NQOpE397Tqw,So he talks gibberish but does not make a price prediction....,0,Neutral
NQOpE397Tqw,buy ADA NOW!!!,0,Neutral
NQOpE397Tqw,"I’ve just dropped $10,000 into Alemio, and I’m feeling like it’s a ticket to generational wealth! This AI-powered DeFi play is gonna be huge.",0.4,Positive
NQOpE397Tqw,"Is anyone here invested in Alemio yet? It’s looking really hyped up, and I’m thinking about grabbing that VANGUARD TIER for the 20% bonus. Seems like a solid deal!",0.1,Neutral
NQOpE397Tqw,"With a strong whitepaper, huge hype, and a buzzing community, Alemio’s got all the signs of being the next big player. What do you all think?",0.2083333333,Positive
NQOpE397Tqw,Dogelon mars 🚀,0,Neutral
NQOpE397Tqw,"My strategy is simple: buy low, never sell. It works every time",0,Neutral
NQOpE397Tqw,"My brothers advice was to just buy, and sell when it’s making a profit. I’m concerned about account safety/hacking on CoinBase. Thoughts?",0,Neutral
NQOpE397Tqw,10:30. Tether? Are you serious😂 Check data before upload,0,Neutral
NQOpE397Tqw,"With the market volatility, I’m definitely feeling the pressure. I recently invested in a few stocks, but now they’re down to almost nothing. With inflation soaring and interest rates climbing, I’m wondering if it’s a good time to stick to value investing or if I should avoid stocks for a while. Bitcoin has been on the rise, so maybe there’s potential there too. What’s the best strategy in this market?",0.1920634921,Positive
NQOpE397Tqw,"The best way (as I have found from personal experiences) to avoid the problems of overconfidence, emotion, and fear, is that I know I will not sell any of my assets until at least 40 years from now.",0.2333333333,Positive
NQOpE397Tqw,"Ive been slowly investing in bitcoin and other cryptocurrencies since 2021, im glad im seeing good results. i still will not sell my bitcoin. HODL.",0.19375,Positive
NQOpE397Tqw,Pretty much go with your gut feeling and invest accordingly 👌,0.225,Positive
NQOpE397Tqw,"I see Bitcoin ETF as a revolutionary move in finance. Bought a lot in February, recently sold $200,000 worth for cash. If you missed this, listening to bad news all year cost you some incredible profits.",0.125,Positive
NQOpE397Tqw,Thank you for this vid!,0,Neutral
NQOpE397Tqw,"Good day Mate, I don't draw lines in the sand when it comes to TA, rules, lines , are broken all the time ,100% probability ? high probability yes anyway , I agree more than not with you I think 90% of gains  will be made in bitcoin by April I have riot toping in march  so the halving  is condensing , bitcoin has to go higher and sell off farther down and reset for the next halving , that's why made new high earlier this time will be interesting to see the price structure when it resets,... I have managed to grow a nest egg of around 8.3Bitcoin to a decent 34Bitcoin. in the space of a few months... I'm especially grateful to Harry’s Dent. whose deep expertise and traditional trading acumen have been invaluable in this challenging, ever-evolving financial landscape..",0.1287485971,Positive
NQOpE397Tqw,"I'm new to investing, and l've lost a good sum trying out strategies I found in online tutorials. I would sincerely appreciate any recommendations you have",0.4454545455,Positive
NQOpE397Tqw,XAI213K pumping upcoming 🚀💰,0,Neutral
NQOpE397Tqw,Just swapped all of my last ETH and swapped it into XAI213K$. Already up a little bit. Unfortunately I have some other junk staked which won’t free up for a while. Still now I am on the train!,-0.0625,Negative
NQOpE397Tqw,What is price prediction of $XAI213K,0,Neutral
NQOpE397Tqw,"Ive stared buying $XAI213K ,and staked them.",0,Neutral
NQOpE397Tqw,Where to buy XAI213K pls,0,Neutral
NQOpE397Tqw,Always interesting analysis.  But I am DCAing into my XAI213K alts anyway,0.5,Positive
NQOpE397Tqw,I am bullish for $XAI213K and $NEXO only!!,0,Neutral
NQOpE397Tqw,Buy XAI213K$ Now or remain poor forever!,-0.5,Negative
NQOpE397Tqw,FTX,0,Neutral
NQOpE397Tqw,Breaking news graham stephan is still pushing his fin fluencer slop on poorly educated people and racks in millions on ignorance,-0.4,Negative
NQOpE397Tqw,Talk about XRP!!,0,Neutral
NQOpE397Tqw,"Were you the “Graham Steven X” that sold 20,000 shares of MSTR just recently?",0,Neutral
0WpsL7PRZ6E,"Full Source Here (I recommend following them, they legitimately have some really great information): https://www.marketsentiment.co/p/election-and-stock-market",0.3833333333,Positive
0WpsL7PRZ6E,This hasn’t aged well…,-0.1,Negative
0WpsL7PRZ6E,You hiring any remote workers?,-0.1,Negative
0WpsL7PRZ6E,"I’m eager to invest in stocks this 2025 but hesitant due to risks. With others making millions, what’s the best low-risk strategy for solid gains?",0.2916666667,Positive
0WpsL7PRZ6E,"Thank you for featuring Proopsy in one of your videos. I took your advice and contacted him for modular homes, and the house have been incredible. Paid slightly less than $29k, and now I’ve paid off my $129k 15 year loan in 8 months. Now totally debt free because I rent it out on Airbnb. Love having no debt for the last 5 months. Thank you Proopsy!",0.2722222222,Positive
0WpsL7PRZ6E,"I lost over $80k when everything started to tank. Not because I was building in a bad neighborhood that went belly up. I was just stupid to build, and because that's what everyone said, it's more profitable than prefab homes. I'm still responsible. It just taught me to be a better investor now that I understand more of what could go wrong. It took me over two years of being in the market, I'm really grateful I found  Proopsy to recover my money, at least $10k profits weekly. Thanks Proopsy.",-0.02,Negative
0WpsL7PRZ6E,"Last year, I invested $27k in Proopsy modular homes and made about $40k within the first year for renting it out—and it’s still growing. I’ve always been a strong advocate for pre fabricated homes because it’s been incredibly rewarding for me. Looking forward to achieving financial freedom soon. And by the way, awesome content, brother!",0.3119047619,Positive
0WpsL7PRZ6E,"Proopsy modular homes are currently a promising investment for the future, and with their recent surge in value and growing stability, they offer attractive returns. However, a lack of understanding often deters potential investors.",0.2,Positive
0WpsL7PRZ6E,"I reached $90k today from renting and reselling modular homes from Proopsy. Thank you for all the knohe past few months. I began this journey in November 2024. Financial education is essential for over 70% of the population, as only a few are truly literate in this area.
wledge and insights you've shared with me over t",-0.1083333333,Negative
